population,gain
70.87307410124724,33.33333333333333
70.94644167278064,33.33333333333333
71.01980924431402,33.33333333333333
71.09317681584739,33.33333333333333
71.16654438738078,33.33333333333333
71.23991195891416,33.33333333333333
71.31327953044753,33.33333333333333
71.38664710198093,33.33333333333333
71.46001467351431,33.33333333333333
71.53338224504769,33.33333333333333
71.60674981658107,33.33333333333333
71.68011738811445,33.33333333333333
71.75348495964784,33.33333333333333
71.82685253118122,33.33333333333333
71.9002201027146,33.33333333333333
71.97358767424798,33.33333333333333
72.04695524578136,33.33333333333333
72.12032281731474,33.33333333333333
72.19369038884813,33.33333333333333
72.2670579603815,33.33333333333333
72.3404255319149,33.33333333333333
72.41379310344827,33.33333333333333
72.48716067498165,33.33333333333333
72.56052824651505,33.33333333333333
72.63389581804842,33.33333333333333
72.7072633895818,33.33333333333333
72.7806309611152,33.33333333333333
72.85399853264856,33.33333333333333
72.92736610418196,33.33333333333333
73.00073367571534,33.33333333333333
73.0741012472487,33.33333333333333
73.1474688187821,33.33333333333333
